node_id,node_type,feeder_name,lon,lat,utm_x,utm_y,attributes,block_name
NODE_0176,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8034325,-1.3258588,255581.81,9853344.06,Substation Number=203199,SIMBOLOS_N_158
NODE_0177,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8099461,-1.326473,256307.01,9853276.76,Substation Number=230830,SIMBOLOS_N_158
NODE_0178,secondary_substation,NGEI EX LANGATA,36.7679685,-1.3339183,251634.46,9852449.02,Substation Number=263651,SIMBOLOS_N_158
NODE_0179,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8006932,-1.3291225,255277.17,9852982.78,Substation Number=225473,SIMBOLOS_N_158
NODE_0180,secondary_substation,KUWINDA EX LANGATA,36.7762897,-1.3237422,252559.83,9853575.48,Substation Number=101212; Number of Customers=25,SIMBOLOS_N_158
NODE_0181,secondary_substation,SOWETO EX LANGATA,36.7490651,-1.353001,249531.87,9850336.25,Substation Number=234675,SIMBOLOS_N_158
NODE_0182,secondary_substation,SOWETO EX LANGATA,36.7567353,-1.3578315,250386.29,9849802.71,Substation Number=267023,SIMBOLOS_N_158
NODE_0183,secondary_substation,KUWINDA EX LANGATA,36.7755703,-1.3239469,252479.77,9853552.76,Substation Number=NGEI LES; Number of Customers=122,SIMBOLOS_N_158
NODE_0184,secondary_substation,SOWETO EX LANGATA,36.7526105,-1.3383832,249925.09,9851953.57,Substation Number=257652,SIMBOLOS_N_158
NODE_0185,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8082703,-1.326927,256120.5,9853226.38,Substation Number=214055,SIMBOLOS_N_158
NODE_0186,secondary_substation,MAGADI  EX LANGATA,36.7728057,-1.3747319,252177.13,9847934.92,Substation Number=227454,SIMBOLOS_N_158
NODE_0187,secondary_substation,SOWETO EX LANGATA,36.7424793,-1.355912,248798.96,9850013.56,Substation Number=257225,SIMBOLOS_N_158
NODE_0188,secondary_substation,SOWETO EX LANGATA,36.7489516,-1.3411051,249518.02,9851652.11,Substation Number=104290; Number of Customers=12,SIMBOLOS_N_158
NODE_0189,secondary_substation,NDALATI EX LANGATA,36.7741397,-1.3091717,252319.03,9855186.98,Substation Number=31733; Number of Customers=1548,SIMBOLOS_N_158
NODE_0190,secondary_substation,NDALATI EX LANGATA,36.7830662,-1.3055305,253312.47,9855590.63,Substation Number=231929,SIMBOLOS_N_158
NODE_0191,secondary_substation,SOWETO EX LANGATA,36.7422031,-1.3601266,248768.65,9849547.32,Substation Number=243804,SIMBOLOS_N_158
NODE_0192,secondary_substation,NDALATI EX LANGATA,36.7814442,-1.3086101,253132.19,9855249.82,Substation Number=00299; Number of Customers=553,SIMBOLOS_N_158
NODE_0193,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8077426,-1.3277505,256061.84,9853135.24,Substation Number=45017B; Number of Customers=9,SIMBOLOS_N_158
NODE_0194,secondary_substation,NDALATI EX LANGATA,36.7757774,-1.3125587,252501.69,9854812.49,Substation Number=45627; Number of Customers=0,SIMBOLOS_N_158
NODE_0195,secondary_substation,NGEI EX LANGATA,36.763201,-1.3308444,251103.38,9852788.56,Substation Number=04100; Number of Customers=57,SIMBOLOS_N_158
NODE_0196,secondary_substation,NGEI EX LANGATA,36.7653,-1.3313297,251337.11,9852735.09,Substation Number=15964; Number of Customers=26,SIMBOLOS_N_158
NODE_0197,secondary_substation,NDALATI EX LANGATA,36.7750972,-1.3108138,252425.79,9855005.43,Substation Number=3693; Number of Customers=0,SIMBOLOS_N_158
NODE_0198,secondary_substation,HARDY EX LANGATA,36.7851372,-1.3241844,253544.87,9853527.46,Substation Number=03601; Number of Customers=119,SIMBOLOS_N_158
NODE_0199,secondary_substation,KUWINDA EX LANGATA,36.7809251,-1.3253519,253076.05,9853397.89,Substation Number=02211; Number of Customers=79,SIMBOLOS_N_158
NODE_0200,secondary_substation,NDALATI EX LANGATA,36.7798698,-1.3075078,252956.8,9855371.6,Substation Number=143390; Number of Customers=0,SIMBOLOS_N_158
NODE_0201,secondary_substation,NDALATI EX LANGATA,36.7769391,-1.3166719,252631.43,9854357.62,Substation Number=101177; Number of Customers=89,SIMBOLOS_N_158
NODE_0202,secondary_substation,OTIENDE EX LANGATA,36.7596624,-1.3327503,250709.61,9852577.38,Substation Number=169236; Number of Customers=22,SIMBOLOS_N_158
NODE_0203,secondary_substation,SOWETO EX LANGATA,36.7537081,-1.3582477,250049.31,9849756.36,Substation Number=127138; Number of Customers=1,SIMBOLOS_N_158
NODE_0204,secondary_substation,NDALATI EX LANGATA,36.7834039,-1.322451,253351.73,9853719.02,Substation Number=02212; Number of Customers=526,SIMBOLOS_N_158
NODE_0205,secondary_substation,SOWETO EX LANGATA,36.7569773,-1.3403644,250411.45,9851734.87,Substation Number=259229,SIMBOLOS_N_158
NODE_0206,secondary_substation,SOWETO EX LANGATA,36.7577803,-1.3459668,250501.42,9851115.23,Substation Number=00404; Number of Customers=28,SIMBOLOS_N_158
NODE_0207,secondary_substation,NDALATI EX LANGATA,36.7777381,-1.3076112,252719.5,9855359.95,Substation Number=149118; Number of Customers=0,SIMBOLOS_N_158
NODE_0208,secondary_substation,SOWETO EX LANGATA,36.7566025,-1.3298258,250368.65,9852900.56,Substation Number=15855; Number of Customers=80,SIMBOLOS_N_158
NODE_0209,secondary_substation,KUWINDA EX LANGATA,36.7705573,-1.3151672,251920.8,9854523.43,Substation Number=101176; Number of Customers=637,SIMBOLOS_N_158
NODE_0210,secondary_substation,SOWETO EX LANGATA,36.7489559,-1.338595,249518.25,9851929.77,Substation Number=237536,SIMBOLOS_N_158
NODE_0211,secondary_substation,NDALATI EX LANGATA,36.7853941,-1.3122979,253572.3,9854842.29,Substation Number=102020; Number of Customers=498,SIMBOLOS_N_158
NODE_0212,secondary_substation,SOWETO EX LANGATA,36.7624241,-1.3805033,251021.96,9847295.43,Substation Number=01671; Number of Customers=28,SIMBOLOS_N_158
NODE_0213,secondary_substation,HARDY EX LANGATA,36.7883673,-1.3251203,253904.57,9853424.25,Substation Number=03406; Number of Customers=66,SIMBOLOS_N_158
NODE_0214,secondary_substation,SOWETO EX LANGATA,36.7570572,-1.3707848,250423.47,9848369.9,Substation Number=00465; Number of Customers=23,SIMBOLOS_N_158
NODE_0215,secondary_substation,KAREN HOSPITAL EX LANGATA,36.7991356,-1.3308884,255103.95,9852787.29,Substation Number=33998B; Number of Customers=139,SIMBOLOS_N_158
NODE_0216,secondary_substation,SOWETO EX LANGATA,36.7555541,-1.3354949,250252.51,9852273.36,Substation Number=00410; Number of Customers=40,SIMBOLOS_N_158
NODE_0217,secondary_substation,NDALATI EX LANGATA,36.7775607,-1.3076037,252699.74,9855360.76,Substation Number=177144,SIMBOLOS_N_158
NODE_0218,secondary_substation,NDALATI EX LANGATA,36.7798961,-1.3112112,252960.1,9854961.95,Substation Number=15217; Number of Customers=291,SIMBOLOS_N_158
NODE_0219,secondary_substation,HARDY EX LANGATA,36.7846381,-1.3236685,253489.25,9853584.47,Substation Number=45002; Number of Customers=0,SIMBOLOS_N_158
NODE_0220,secondary_substation,NDALATI EX LANGATA,36.7821362,-1.3050281,253208.88,9855646.1,Substation Number=36374; Number of Customers=474,SIMBOLOS_N_158
NODE_0221,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8143634,-1.3287599,256799.0,9853024.24,Substation Number=30412; Number of Customers=85,SIMBOLOS_N_158
NODE_0222,secondary_substation,KUWINDA EX LANGATA,36.7739335,-1.3178871,252296.94,9854222.9,Substation Number=101214; Number of Customers=1,SIMBOLOS_N_158
NODE_0223,secondary_substation,SOWETO EX LANGATA,36.7418215,-1.3407503,248724.18,9851690.62,Substation Number=245446,SIMBOLOS_N_158
NODE_0224,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8056182,-1.3270685,255825.26,9853210.47,Substation Number=03495; Number of Customers=73,SIMBOLOS_N_158
NODE_0225,secondary_substation,SOWETO EX LANGATA,36.7335049,-1.3396175,247798.15,9851815.07,Substation Number=106567; Number of Customers=21,SIMBOLOS_N_158
NODE_0226,secondary_substation,NDALATI EX LANGATA,36.781479,-1.3116403,253136.37,9854914.64,Substation Number=106700; Number of Customers=227,SIMBOLOS_N_158
NODE_0227,secondary_substation,SOWETO EX LANGATA,36.7355645,-1.3360641,248027.09,9852208.37,Substation Number=217291,SIMBOLOS_N_158
NODE_0228,secondary_substation,SOWETO EX LANGATA,36.7423507,-1.3407367,248783.09,9851692.18,Substation Number=243129,SIMBOLOS_N_158
NODE_0229,secondary_substation,SOWETO EX LANGATA,36.745034,-1.331557,249080.9,9852707.89,Substation Number=00402; Number of Customers=67,SIMBOLOS_N_158
NODE_0230,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8097848,-1.3253446,256288.95,9853401.56,Substation Number=217530,SIMBOLOS_N_158
NODE_0231,secondary_substation,NDALATI EX LANGATA,36.7816302,-1.3176746,253153.79,9854247.18,Substation Number=02007; Number of Customers=93,SIMBOLOS_N_158
NODE_0232,secondary_substation,OTIENDE EX LANGATA,36.7633391,-1.335352,251119.2,9852289.97,Substation Number=45366; Number of Customers=9,SIMBOLOS_N_158
NODE_0233,secondary_substation,HARDY EX LANGATA,36.7869779,-1.3263329,253750.0,9853289.98,Substation Number=04215; Number of Customers=58,SIMBOLOS_N_158
NODE_0234,secondary_substation,NDALATI EX LANGATA,36.7804125,-1.3058684,253017.07,9855552.99,Substation Number=15218; Number of Customers=412,SIMBOLOS_N_158
NODE_0235,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8176493,-1.3268143,257164.63,9853239.77,Substation Number=184019; Number of Customers=0,SIMBOLOS_N_158
NODE_0236,secondary_substation,NDALATI EX LANGATA,36.7784371,-1.3055946,252797.11,9855583.08,Substation Number=32009; Number of Customers=439,SIMBOLOS_N_158
NODE_0237,secondary_substation,NDALATI EX LANGATA,36.787134,-1.3170137,253766.46,9854320.83,Substation Number=03840; Number of Customers=49,SIMBOLOS_N_158
NODE_0238,secondary_substation,MAGADI  EX LANGATA,36.7900267,-1.3383652,254090.62,9851959.35,Substation Number=125324; Number of Customers=0,SIMBOLOS_N_158
NODE_0239,secondary_substation,NDALATI EX LANGATA,36.7778733,-1.3125012,252735.03,9854819.06,Substation Number=33510; Number of Customers=470,SIMBOLOS_N_158
