INCIDENCE,DESC_INCIDENCIA,DETECTION_DATE,FY,RESOLUTION_DATE,CAUSE_SUBTYPE,CAUSE_TYPE,CAUSE,CURRENT_STATUS,REGION,COUNTY,INCIDENCE_TYPE,SR_DURATION,MAX_DEMAND,AFFECTED_CUSTOMERS,INSTALATION,INSTALATION_1,PARENT,INSTALATION_TYPE,FBBU_NAME,MONTH_YEAR,DURATION_HRS,LOSS_GWHRS,LOSS_MILLION_KSH,NUMERATOR_SAIFI,NUMERATOR_SAIDI,hour,month,dow,outage_class,date,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,et0_fao_evapotranspiration,heavy_rain_day,high_wind_day,is_public_holiday,is_long_weekend,days_to_next_holiday,days_since_holiday,day_of_week,day_of_year,year,is_weekend,month_sin,month_cos,dow_sin,dow_cos,hour_sin,hour_cos,season_long_dry,season_long_rains,season_short_dry,season_short_rains,max_demand_kva,affected_customers,feeder_id,total_length_km,n_secondary_subs,n_switches,avg_segment_m,bbox_area_km2,events_last_7d,events_last_30d,days_since_last,feeder_event_share,storm_index,rain_season_interaction,demand_load_factor
3017574,Transient fault.,2023-07-03 21:20:00,2023,2023-07-03 21:24:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,4,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,0.0666666666666667,0.00024866,0.00348124,33295,2219.66666666667,21,7,0,1,2023-07-03,0.6,2.7856774,6.7,2.443351,0,0,0,0,70,32,0,184,2023,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.7071067811865477,0.7071067811865474,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,5,17.0,0.3191489361702128,4.02,0.0,44346.5
3018424,Transient fault,2023-07-07 19:50:00,2023,2023-07-07 19:52:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,0.0333333333333333,0.00012433,0.00174062,33295,1109.83333333333,19,7,4,1,2023-07-07,0.2,3.6359317,9.0,2.0553334,0,0,0,0,66,36,4,188,2023,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,5,3.0,0.3191489361702128,1.8,0.0,44346.5
3018645,Load management.,2023-07-09 18:55:11,2023,2023-07-09 20:03:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,68,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,1.13333333333333,0.00422722,0.05918108,33295,37734.3333333333,18,7,6,2,2023-07-09,0.3,2.8160257,7.1,3.4712744,0,0,0,0,64,38,6,190,2023,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,6,1.0,0.3191489361702128,2.13,0.0,53215.799999999996
3019103,Load shedding due to generation shortfall.,2023-07-11 19:38:00,2023,2023-07-11 20:29:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,51,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,0.85,0.003170415,0.04438581,33295,28300.75,19,7,1,2,2023-07-11,0.2,3.6769552,9.2,4.546103,0,0,0,0,62,40,1,192,2023,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,6,2.0,0.3191489361702128,1.8399999999999999,0.0,53215.799999999996
3020044,Load management,2023-07-17 19:08:00,2023,2023-07-17 20:22:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,74,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,1.23333333333333,0.00460021,0.06440294,33295,41063.8333333333,19,7,0,2,2023-07-17,0.0,2.9017239,7.8,3.181867,0,0,0,0,56,46,0,198,2023,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,4,5.0,0.3191489361702128,0.0,0.0,35477.2
3020258,Load management due to generation shortfall.,2023-07-18 19:04:00,2023,2023-07-18 20:54:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,110,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,1.83333333333333,0.00683815,0.0957341,33295,61040.8333333333,19,7,1,2,2023-07-18,0.0,2.863564,7.9,3.6338515,0,0,0,0,55,47,1,199,2023,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,5,0.0,0.3191489361702128,0.0,0.0,44346.5
3020645,"Load management on Soweto ex Langata, Kibera ex Ngong Rd, Mogadishu and Kampala",2023-07-20 17:21:00,2023,2023-07-20 17:35:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,14,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,0.233333333333333,0.00087031,0.01218434,33295,7768.83333333333,17,7,3,2,2023-07-20,0.1,2.7802877,7.5,4.372107,0,0,0,0,53,49,3,201,2023,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,6,1.0,0.3191489361702128,0.75,0.0,53215.799999999996
3022020,Load management,2023-07-27 18:50:00,2023,2023-07-27 19:56:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,66,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2023,1.1,0.00410289,0.05744046,33295,36624.5,18,7,3,2,2023-07-27,0.0,3.6055512,8.4,3.4722447,0,0,0,0,46,56,3,208,2023,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,7,7.0,0.3191489361702128,0.0,0.0,62085.09999999999
3022896,Feeder off on sustained fault,2023-08-01 14:24:00,2023,2023-08-01 17:12:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,168,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,08-2023,2.8,0.01044372,0.14621208,33295,93226.0,14,8,1,1,2023-08-01,0.0,3.8327537,9.0,3.3386123,0,0,0,0,41,61,1,213,2023,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,8,4.0,0.3191489361702128,0.0,0.0,70954.4
3023781,Sustained fault on Soweto ex Langata beyond AY5179.,2023-08-05 19:10:00,2023,2023-08-06 11:15:00,MV Conductor,CONDUCTORS,BROKEN MV JUMPER,Resolved,Nairobi,Nairobi West County,Non Programmed,965,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,08-2023,16.0833333333333,0.059989225,0.83984915,33295,535494.583333333,19,8,5,3,2023-08-05,0.1,3.51141,9.1,2.7974527,0,0,0,0,37,65,5,217,2023,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,8,4.0,0.3191489361702128,0.91,0.0,70954.4
3024084,Feeder off on sustained fault,2023-08-07 19:35:00,2023,2023-08-08 13:24:00,MV Conductor,CONDUCTORS,BROKEN MV CONDUCTOR,Resolved,Nairobi,Nairobi West County,Non Programmed,1069,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,08-2023,17.8166666666667,0.066454385,0.93036139,33295,593205.916666667,19,8,0,3,2023-08-07,0.3,2.8999999,7.9,3.5677905,0,0,0,0,35,67,0,219,2023,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,8,2.0,0.3191489361702128,2.37,0.0,70954.4
3026145,Transient fault,2023-08-18 19:09:00,2023,2023-08-18 19:11:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,08-2023,0.0333333333333333,0.00012433,0.00174062,33295,1109.83333333333,19,8,4,1,2023-08-18,0.4,3.8209944,8.8,3.9858658,0,0,0,0,24,78,4,230,2023,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,5,10.0,0.3191489361702128,3.5200000000000005,0.0,44346.5
3026134,Single phasing on Soweto ex Langata and LBS AY5179 not closing on SCADA.,2023-08-18 19:11:00,2023,2023-08-19 10:38:00,Dim Lights,IRREGULAR SUPPLY,DIM LIGHTS,Resolved,Nairobi,Nairobi West County,Non Programmed,927,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,08-2023,15.45,0.057626955,0.80677737,33295,514407.75,19,8,4,1,2023-08-18,0.4,3.8209944,8.8,3.9858658,0,0,0,0,24,78,4,230,2023,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,6,0.0,0.3191489361702128,3.5200000000000005,0.0,53215.799999999996
3029285,Transient fault,2023-09-04 12:17:00,2023,2023-09-04 12:20:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,3,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2023,0.05,0.000186495,0.00261093,33295,1664.75,12,9,0,1,2023-09-04,0.0,3.640055,8.7,4.8738823,0,0,0,0,7,95,0,247,2023,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,4,16.0,0.3191489361702128,0.0,0.0,35477.2
3029883,Underfrequency operation due to loss of generation,2023-09-06 18:37:00,2023,2023-09-06 20:43:00,Under frequency,LOSS OF SUPPLY,UNDER FREQUENCY,Resolved,Nairobi,Nairobi West County,Non Programmed,126,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2023,2.1,0.00783279,0.10965906,33295,69919.5,18,9,2,1,2023-09-06,4.7,3.2015622,10.2,4.442412,0,1,0,0,5,97,2,249,2023,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,4,2.0,0.3191489361702128,47.94,0.0,35477.2
3031119,controlled to repalce faulty VTs at AY5367,2023-09-11 17:06:00,2023,2023-09-11 18:00:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,54,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2023,0.9,0.00335691,0.04699674,33295,29965.5,17,9,0,2,2023-09-11,0.7,2.886174,7.5,4.107517,0,0,1,1,29,102,0,254,2023,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,4,4.0,0.3191489361702128,5.25,0.0,35477.2
3031830,Soweto ex Langata Off awaiting operator iNFORMED eVANS sIRIBA,2023-09-14 10:01:00,2023,2023-09-14 10:32:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,31,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2023,0.516666666666667,0.001927115,0.02697961,33295,17202.4166666667,10,9,3,1,2023-09-14,5.8999996,3.008322,7.6,4.104412,0,0,0,0,26,3,3,257,2023,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,5,2.0,0.3191489361702128,44.83999696,0.0,44346.5
3032475,Transient fault,2023-09-18 07:31:00,2023,2023-09-18 07:34:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,3,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2023,0.05,0.000186495,0.00261093,33295,1664.75,7,9,0,1,2023-09-18,0.0,3.008322,8.3,4.89673,0,0,0,0,22,7,0,261,2023,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,4,3.0,0.3191489361702128,0.0,0.0,35477.2
3032482,sustained,2023-09-18 07:31:00,2023,2023-09-18 10:49:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,198,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2023,3.3,0.01230867,0.17232138,33295,109873.5,7,9,0,1,2023-09-18,0.0,3.008322,8.3,4.89673,0,0,0,0,22,7,0,261,2023,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,3,5,0.0,0.3191489361702128,0.0,0.0,44346.5
3034474,Load management due to generation shortfall,2023-09-25 18:36:00,2023,2023-09-25 19:17:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,41,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2023,0.683333333333333,0.002548765,0.03568271,33295,22751.5833333333,18,9,0,2,2023-09-25,0.3,3.6891732,7.6,4.950821,0,0,0,0,15,14,0,268,2023,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,6,7.0,0.3191489361702128,2.28,0.0,53215.799999999996
3037137,Incidence no: 3037137 has automatically been generated from shutdown  no: 74770,2023-10-06 10:55:00,2023,2023-10-06 15:13:00,Planned Outage,CONTROLLED INTERRUPTION,PLANNED OUTAGE,Resolved,Nairobi,Nairobi West County,Programmed,258,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,10-2023,4.3,0.01603857,0.22453998,33295,143168.5,10,10,4,2,2023-10-06,2.0000002,4.785394,13.2,4.8481565,0,1,0,0,4,25,4,279,2023,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,6,10.0,0.3191489361702128,26.40000264,0.0,53215.799999999996
3039645,Load management,2023-10-17 18:50:00,2023,2023-10-17 19:49:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,59,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,10-2023,0.983333333333333,0.003667735,0.05134829,33295,32740.0833333333,18,10,1,2,2023-10-17,2.3999996,4.6389656,11.0,4.5000525,0,1,0,0,3,7,1,290,2023,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,4,11.0,0.3191489361702128,26.3999956,0.0,35477.2
3039886,Transient fault,2023-10-18 19:05:00,2023,2023-10-18 19:06:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,1,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,10-2023,0.0166666666666667,6.2165e-05,0.00087031,33295,554.916666666667,19,10,2,1,2023-10-18,2.2999997,4.7095647,11.5,4.3626943,0,1,0,0,2,8,2,291,2023,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,3,1.0,0.3191489361702128,26.449996549999998,0.0,26607.899999999998
3041431,Loaad management due to generation shortfall,2023-10-25 18:49:00,2023,2023-10-25 18:59:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,10,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,10-2023,0.166666666666667,0.00062165,0.0087031,33295,5549.16666666667,18,10,2,2,2023-10-25,0.70000005,4.816638,11.9,4.784953,0,1,0,0,19,5,2,298,2023,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,3,6.0,0.3191489361702128,8.330000595,0.0,26607.899999999998
3042242,Load management due to loss of LTWP,2023-10-30 10:37:00,2023,2023-10-30 10:46:00,Power Rationing,CONTROLLED INTERRUPTION,LOAD MANAGEMENT,Resolved,Nairobi,Nairobi West County,Non Programmed,9,3729.9,33295,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,10-2023,0.15,0.000559485,0.00783279,33295,4994.25,10,10,0,2,2023-10-30,1.3000001,4.9030604,10.9,4.5025516,0,1,0,0,14,10,0,303,2023,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,4,4.0,0.3191489361702128,14.170001090000001,0.0,35477.2
3046065,Transient fault,2023-11-12 19:26:00,2023,2023-11-12 19:33:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,7,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,0.116666666666667,0.000435155,0.00609217,33331,3888.61666666667,19,11,6,1,2023-11-12,6.5999994,4.0853395,10.9,3.8463156,0,1,0,1,1,23,6,316,2023,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,4,13.0,0.3191489361702128,71.93999346,0.0,35477.2
3046092,Transient fault,2023-11-13 02:49:00,2023,2023-11-13 02:54:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,5,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,0.0833333333333333,0.000310825,0.00435155,33331,2777.58333333333,2,11,0,1,2023-11-13,5.6,5.2000003,12.3,3.713857,0,1,1,1,29,24,0,317,2023,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,5,0.0,0.3191489361702128,68.88,0.0,44346.5
3046852,Unestablished fault.,2023-11-15 16:46:00,2023,2023-11-15 19:01:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,UNESTABLISHED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,135,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,2.25,0.008392275,0.11749185,33331,74994.75,16,11,2,1,2023-11-15,9.500001,3.9204593,10.0,3.1848176,0,0,0,0,27,2,2,319,2023,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,6,2.0,0.3191489361702128,95.00000999999999,0.0,53215.799999999996
3049451,Sustained fault beyond AY5302,2023-11-24 16:45:00,2023,2023-11-24 19:46:00,Secondary Distribution Transformer,TRANSFORMER,FAULTY TRANSFORMER,Resolved,Nairobi,Nairobi West County,Non Programmed,181,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,3.01666666666667,0.011251865,0.15752611,33331,100548.516666667,16,11,4,3,2023-11-24,6.4,4.2107005,9.8,3.0530684,0,0,0,0,18,11,4,328,2023,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,5,8.0,0.3191489361702128,62.720000000000006,0.0,44346.5
3050660,Transient fault,2023-11-29 11:15:00,2023,2023-11-29 11:57:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,42,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,0.7,0.00261093,0.03655302,33331,23331.7,11,11,2,1,2023-11-29,0.0,4.7127485,11.7,5.047948,0,1,0,0,13,16,2,333,2023,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,4,4.0,0.3191489361702128,0.0,0.0,35477.2
3050705,Controlled,2023-11-29 14:33:00,2023,2023-11-29 17:02:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,149,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,2.48333333333333,0.009262585,0.12967619,33331,82771.9833333333,14,11,2,2,2023-11-29,0.0,4.7127485,11.7,5.047948,0,1,0,0,13,16,2,333,2023,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,5,0.0,0.3191489361702128,0.0,0.0,44346.5
3052929,Transient fault,2023-12-09 12:38:00,2023,2023-12-09 12:40:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2023,0.0333333333333333,0.00012433,0.00174062,33331,1111.03333333333,12,12,5,1,2023-12-09,2.3,3.6069376,8.8,4.6678615,0,0,0,0,3,26,5,343,2023,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,0,6,9.0,0.3191489361702128,20.24,0.0,53215.799999999996
3053013,Feeder off on sustained fault,2023-12-09 23:33:00,2023,2023-12-10 14:55:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,922,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2023,15.3666666666667,0.05731613,0.80242582,33331,512186.366666667,23,12,5,1,2023-12-09,2.3,3.6069376,8.8,4.6678615,0,0,0,0,3,26,5,343,2023,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,1,7,0.0,0.3191489361702128,20.24,0.0,62085.09999999999
3053463,Transient fault,2023-12-12 08:56:00,2023,2023-12-12 09:03:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,7,3729.9,33331,208002349,SOWETO EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2023,0.116666666666667,0.000435155,0.00609217,33331,3888.61666666667,8,12,1,1,2023-12-12,1.4000001,3.577709,8.9,4.8748884,0,0,1,1,13,29,1,346,2023,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,1,8869.3,33331,7,34.904,151,35,51.63,37.3039,2,8,2.0,0.3191489361702128,12.46000089,0.0,70954.4
