segment_id,feeder_name,lon_start,lat_start,lon_end,lat_end,length_m,polyline_idx
SEG_01425,SOWETO EX LANGATA,36.7423289,-1.3264354,36.742291,-1.3268074,41.36,178
SEG_01426,SOWETO EX LANGATA,36.742291,-1.3268074,36.7422794,-1.3269474,15.55,178
SEG_01427,NDALATI EX LANGATA,36.7766737,-1.3141789,36.7766229,-1.314172,5.71,713
SEG_01428,NDALATI EX LANGATA,36.7766229,-1.314172,36.7762602,-1.3139696,46.17,714
SEG_01429,SOWETO EX LANGATA,36.742105,-1.351667,36.7418105,-1.3516959,32.94,178
SEG_01430,SOWETO EX LANGATA,36.7418105,-1.3516959,36.7419899,-1.350981,81.56,178
SEG_01431,SOWETO EX LANGATA,36.7419899,-1.350981,36.7420642,-1.3507091,31.2,178
SEG_01432,SOWETO EX LANGATA,36.7420642,-1.3507091,36.7421352,-1.3503863,36.57,179
SEG_01433,SOWETO EX LANGATA,36.7421352,-1.3503863,36.7421781,-1.3501968,21.5,179
SEG_01434,SOWETO EX LANGATA,36.7421781,-1.3501968,36.7422699,-1.3498144,43.52,179
SEG_01435,SOWETO EX LANGATA,36.7422699,-1.3498144,36.7423657,-1.3494582,40.81,179
SEG_01436,SOWETO EX LANGATA,36.7423657,-1.3494582,36.7425764,-1.3486844,88.75,179
SEG_01437,KAREN HOSPITAL EX LANGATA,36.803172,-1.3275768,36.8035671,-1.3271423,65.16,718
SEG_01438,KAREN HOSPITAL EX LANGATA,36.8035671,-1.3271423,36.8037614,-1.3269535,30.06,719
SEG_01439,SOWETO EX LANGATA,36.7439825,-1.3368398,36.7444223,-1.3369088,49.55,84
SEG_01440,SOWETO EX LANGATA,36.7444223,-1.3369088,36.7448776,-1.3369708,51.14,84
SEG_01441,SOWETO EX LANGATA,36.7448776,-1.3369708,36.7453189,-1.3370328,49.61,84
SEG_01442,SOWETO EX LANGATA,36.7453189,-1.3370328,36.7455903,-1.3370704,30.49,84
SEG_01443,SOWETO EX LANGATA,36.7455903,-1.3370704,36.7462085,-1.3371974,70.25,84
SEG_01444,SOWETO EX LANGATA,36.7462085,-1.3371974,36.7465773,-1.3372701,41.84,84
SEG_01445,SOWETO EX LANGATA,36.7465773,-1.3372701,36.7471323,-1.3373507,62.44,85
SEG_01446,SOWETO EX LANGATA,36.7471323,-1.3373507,36.7474637,-1.3373843,37.08,85
SEG_01447,SOWETO EX LANGATA,36.7474637,-1.3373843,36.7478304,-1.3374291,41.13,85
SEG_01448,SOWETO EX LANGATA,36.7478304,-1.3374291,36.7483733,-1.3375007,60.95,85
SEG_01449,SOWETO EX LANGATA,36.7483733,-1.3375007,36.7486999,-1.3375501,36.77,85
SEG_01450,SOWETO EX LANGATA,36.7486999,-1.3375501,36.7488496,-1.3375711,16.82,85
SEG_01451,SOWETO EX LANGATA,36.7488496,-1.3375711,36.7493087,-1.3376309,51.54,85
SEG_01452,SOWETO EX LANGATA,36.7493087,-1.3376309,36.7497055,-1.3376947,44.74,85
SEG_01453,SOWETO EX LANGATA,36.7497055,-1.3376947,36.7502567,-1.3377499,61.66,85
SEG_01454,SOWETO EX LANGATA,36.7502567,-1.3377499,36.7508517,-1.3378277,66.8,85
SEG_01455,SOWETO EX LANGATA,36.7508517,-1.3378277,36.7514961,-1.3379239,72.53,85
